Motif Reference,Motif Title,Location / Tradition,Latitude,Longitude,source,berezkin,other_data
M21,The fugitive hides with his protector.,"Cross-River: Efik, Ibibio, Anaang (Anang), Ikom, Abua",5.5,8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=431f1c17821a928ad38b6029,https://www.ruthenia.ru/folklore/berezkin/m21.html,
M23,"Feigned fear of imaginary danger, ATU 1310–1310C; K581.","Central Tibetans (Yu Tsang, Incl. Sikkim Tibetans, Tichurong Of NW Nepal)",30.54691,88.83594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e085257468205edce2be39ca,https://www.ruthenia.ru/folklore/berezkin/m23.html,
M29B,"Trickster - Fox, Jackal, Coyote",Bedja,19.5,36.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=c70acc11796844a23099879e,https://www.ruthenia.ru/folklore/berezkin/m29b.html,
M30,"The trickster falls, (ATU 225, 225A)",Plains Cree,54,-109,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=wpku2ggtivh2266axn8udwj2,https://www.ruthenia.ru/folklore/berezkin/m30.html,"Steppe Cree : Ahenakew 1929:329-330 , 350-352"
M30,"The trickster falls, (ATU 225, 225A)",Mofugudur,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=40325150d53b49e98cfecd85,https://www.ruthenia.ru/folklore/berezkin/m30.html,
M36,Disassembled into pieces fits into the hole,"Maidu, Nisenan, Konkov",39,-121.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8193762da3e48f6c30edfdaf,https://www.ruthenia.ru/folklore/berezkin/m36.html,"1912, No. 2 : 27-39."
M39,Misunderstood instructions,Christian Arabs,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3c9d5e881a6df71124289db8,https://www.ruthenia.ru/folklore/berezkin/m39.html,
M39,Misunderstood instructions,Cat,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8cec426b5d302c88c967b96a,https://www.ruthenia.ru/folklore/berezkin/m39.html,
M39a1,"Misunderstood instructions: one step behind, ATU 1696","Central Tibetans (Yu Tsang, Incl. Sikkim Tibetans, Tichurong Of NW Nepal)",30.54691,88.83594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=52be98625a2f464fc4f15d8f,https://www.ruthenia.ru/folklore/berezkin/m39a1.html,
M39a3,"Did he have horns? ATU (1381B), 1600",Bengali,23,89,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a7b394024f3125d6396b08ed,https://www.ruthenia.ru/folklore/berezkin/m39a3.html,
M39a3,"Did he have horns? ATU (1381B), 1600",Cat,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=vslsbsz73vwn794i57m6oa7i,https://www.ruthenia.ru/folklore/berezkin/m39a3.html,"cat : Emeneau 1944, No. 16:233-251."
M39a3,"Did he have horns? ATU (1381B), 1600",Christian Arabs,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=188692b31a21d993002ea362,https://www.ruthenia.ru/folklore/berezkin/m39a3.html,
m39a4g,A fool sells property to dogs,"Germans: North (Low- And Central German Dialects): Schleswig-Holstein, Mecklenburg, Pommern, Niedersachsen (Lower Saxony, Incl East Frisia And Oldenburg), Nordrhein-Westfalen, Hessen, Rheinland-Pfalz, Thüringen, Saxony-Anhalt, Sachsen, Brandenburg, Rügen",52.5,11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=OnMLsAtYSNy8ULn99BwsQ000,https://www.ruthenia.ru/folklore/berezkin/m39a4g.html,"(from the von Haxthausen family, Westphalia) : Grimm, Grimm 2002, No. 7: 26-29 (=Grimm, Grimm 1987: 24-28)."
M39a5a,"Pancakes on trees, ATU 1381, 1381B","Kumaoni (Central Pahari), Incl. Garhwali",29.50,80,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=964a600e140f4f020f194357,https://www.ruthenia.ru/folklore/berezkin/m39a5a.html,
M39a5a,"Pancakes on trees, ATU 1381, 1381B",Bengali,23,89,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5d997fde560693fe0d9f756c,https://www.ruthenia.ru/folklore/berezkin/m39a5a.html,
M39a6,Misunderstood instructions: shorten the road,The Irish,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=698d2427adaf371612ae19f7,https://www.ruthenia.ru/folklore/berezkin/m39a6.html,Davies 1859 (Clare County) : 106-109
M39a6,Misunderstood instructions: shorten the road,Baluch,28,63,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=375e57b5104b4c8e78b87f54,https://www.ruthenia.ru/folklore/berezkin/m39a6.html,
M39a6b,The Crooked Tower and the Master&#039;s Daughter-in-law,Ireland,53,-8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=42c8f34009fc2d9dd3abe7dc,https://www.ruthenia.ru/folklore/berezkin/m39a6b.html,
M39a6c,The Tsar Craftsman,Persians,31.32361,56.28516,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=28791125d8254a7f2da37021,https://www.ruthenia.ru/folklore/berezkin/m39a6c.html,
M39a6d,Encrypted message,The Irish,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=736d489b0325bae3d6fdfcf9,https://www.ruthenia.ru/folklore/berezkin/m39a6d.html,Davies 1859 (Clare County) : 106-109
M39a6d,Encrypted message,Malgashi,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=39063977e298c310cdc2670a,https://www.ruthenia.ru/folklore/berezkin/m39a6d.html,
M39a6d,Encrypted message,Baluch,28,63,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=63d1a36e4b99737882e3cbeb,https://www.ruthenia.ru/folklore/berezkin/m39a6d.html,
M39a6g,"Six loaves (four coins), ATU 921A, Th H585.1.",Lithuanians,55.3,24,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=87fc00f968af236062cb4f7b,https://www.ruthenia.ru/folklore/berezkin/m39a6g.html,
M39B,He attacks his own plague,"Tungus (Evenki): Russian Far East, Evenks",55.29914,129.41016,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=29e619b15a282dde49c67f9d,https://www.ruthenia.ru/folklore/berezkin/m39b.html,
M39D,"Shemyakin Court, ATU 1534","Abkhaz, Abkhazians",43.15994,40.64619,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=48b504604a18899634407014,https://www.ruthenia.ru/folklore/berezkin/m39d.html,
M39D,"Shemyakin Court, ATU 1534","Karachays, Balkar, Albanians, Balkarians",44.0316,41.58252,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=7eea109ebc542772de5f0740,https://www.ruthenia.ru/folklore/berezkin/m39d.html,
M39G,"Crying for an unborn child, ATU 1450","Albanians, Balkarians",41.30222,19.62646,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=51ff6a84e129d92ed8549005,https://www.ruthenia.ru/folklore/berezkin/m39g.html,
M39G,"Crying for an unborn child, ATU 1450",Hungarians,46.82412,20.79492,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=aa6da65f4b48d6e3da2bebf1,https://www.ruthenia.ru/folklore/berezkin/m39g.html,
M39G,"Crying for an unborn child, ATU 1450","Abkhaz, Abkhazians",43.15994,40.64619,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e4b76095906504115c97a3c5,https://www.ruthenia.ru/folklore/berezkin/m39g.html,
M39g1,"Jump into pants, ATU 1286","Bulgarians, Balkarians",42.5,25,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=161d24b38abd52e569a99704,https://www.ruthenia.ru/folklore/berezkin/m39g1.html,
M39g1,"Jump into pants, ATU 1286",Catalan,41.3,2,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=7e44cbbab2ced8bd89753ba6,https://www.ruthenia.ru/folklore/berezkin/m39g1.html,
m39g2,"To rake nuts with a pitchfork, ATU 1229*","Hungarians, Transylvanian Saksons",46.82412,20.79492,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=nORzKeQqPYdneam1uMeAU6Ci,https://www.ruthenia.ru/folklore/berezkin/m39g2.html,: Vazhdaev 1962: 91-94;
M39H,"Husband pretended to be blind, ATU 1380",Ossetians,43,44,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=72fa9c3eab479e74aa28a767,https://www.ruthenia.ru/folklore/berezkin/m39h.html,
M39H,"Husband pretended to be blind, ATU 1380","Oriya (incl. Dom/Domba/Dombo, Ghasi, Bhat And Other Oriya-speaking Castes Of Odisha)",20,86,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a0d306e01236b81b8dc3d237,https://www.ruthenia.ru/folklore/berezkin/m39h.html,
M40,Distorted instructions,"Tungus (Evenki): Russian Far East, Evenks",55.29914,129.41016,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=7de7839ddda62b1b27739102,https://www.ruthenia.ru/folklore/berezkin/m40.html,
M44B,Food thieves are women,"Timor: Amarasi, Tetum, Meto, Atoni (incl Mollo), Kedang (Lomblen Island), Leti Islands (Leti, Moa, Lakor), Kemak",-9,125.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1c188010966c159d756b57d1,https://www.ruthenia.ru/folklore/berezkin/m44b.html,
M44C,Food thieves are a young hero,"Southern Taiwan: Rukai, Paiwan, Puyuma, Saaroa, Ketangalan",22.5,120.8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=7e666c0f00b71e0df14bcf63,https://www.ruthenia.ru/folklore/berezkin/m44c.html,
M49,A hero in someone else&#039;s skin,"Shan, Ahom, Khampti",22,98,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=39ffd868115e3311a540a56d,https://www.ruthenia.ru/folklore/berezkin/m49.html,
M49,A hero in someone else&#039;s skin,N/A,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=fincq5rww7c13um7m5trz6oi,https://www.ruthenia.ru/folklore/berezkin/m49.html,"Bogoras 1913, No. 9 : 430"
M57A,Beads are like body secretions,Bosses,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=abfb21e538c5674a8f12079a,https://www.ruthenia.ru/folklore/berezkin/m57a.html,
M57A,Beads are like body secretions,Lithuanians,55.3,24,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=604f8c8ab28f254626787f3a,https://www.ruthenia.ru/folklore/berezkin/m57a.html,
M57A,Beads are like body secretions,Algerian,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=14109e73a87ce85153b06638,https://www.ruthenia.ru/folklore/berezkin/m57a.html,
M57A,Beads are like body secretions,"Central Tibetans (Yu Tsang, Incl. Sikkim Tibetans, Tichurong Of NW Nepal), Khasi",30.54691,88.83594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2456a448971b88adf3a7b8da,https://www.ruthenia.ru/folklore/berezkin/m57a.html,
M57A,Beads are like body secretions,Hausa,12,7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=rbox10ju4wkuhki4yd13bsqs,https://www.ruthenia.ru/folklore/berezkin/m57a.html,"Hausa : Tremearne 1913, No. 44:278-282"
M57A,Beads are like body secretions,Curls,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=d623555d2b21ccdf4e74e220,https://www.ruthenia.ru/folklore/berezkin/m57a.html,
m57a2,The male character exudes values,Hausa,12,7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=LSnmXlj7TgqSR6e6FPwc9g00,https://www.ruthenia.ru/folklore/berezkin/m57a2.html,": Tremearne 1913, no. 44: 278-282;"
m57a2,The male character exudes values,"Kru: Kru Proper, Sapo (Sapã), Grebo, Kran (Krahn, Guere-Krahn; Incl. Putu, Tchien), Bete, Neyo, Wobe, Devoin (Dey), Belle (Kuwaa), Bassa, Sikon",6,-8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=mpncFiKjR0GsAId1PMdh0A00,https://www.ruthenia.ru/folklore/berezkin/m57a2.html,: Cardinall 1931: 36-39.
m57a2,The male character exudes values,Tunisia Arabs,34.93016,9.45069,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=I77u9DBQOSgYvxnKrFzPw000,https://www.ruthenia.ru/folklore/berezkin/m57a2.html,"Arabs  : Stimme 1893, No. 6: 93-106."
m57a2,The male character exudes values,"Central Tibetans (Yu Tsang, Incl. Sikkim Tibetans, Tichurong Of NW Nepal)",30.54691,88.83594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=KfJurjrNSJefYu9w8kXuXg00,https://www.ruthenia.ru/folklore/berezkin/m57a2.html,Waddell 1931 : 187-192;
m57a2,The male character exudes values,"Central Tibetans (Yu Tsang, Incl. Sikkim Tibetans, Tichurong Of NW Nepal)",30.54691,88.83594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=zcTSggin2Gwm5LbcEtIHTRnF,https://www.ruthenia.ru/folklore/berezkin/m57a2.html,"(Amdo): Tshe dbang rdo rje et al. 2007: 58 , 248-249 ;"
m57a2,The male character exudes values,Uzbek,41.05285,67.61426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=XUZTd490TsSEmebNUvELGQ00,https://www.ruthenia.ru/folklore/berezkin/m57a2.html,: Afzalov 1972(1): 115-128.
m57a2,The male character exudes values,Setu,57.5,27.35,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=Qv2xG0D1TS2BeVHxHLB6cA00,https://www.ruthenia.ru/folklore/berezkin/m57a2.html,: Sandra 2004: 114-128;
m57a3,The female character exudes values,Algeria,28.351,2.656,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e7m4JppwRAuTzEWVu2d47Q00,https://www.ruthenia.ru/folklore/berezkin/m57a3.html,Arabs of  : Filleul de Pétigny 1951: 113-137;
m57a3,The female character exudes values,"Sicily, Sicilians",37.5,14,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8r1mSo9JRbSbPZz5Cfg0Cw00,https://www.ruthenia.ru/folklore/berezkin/m57a3.html,": Pitré 2009, no. 61: 279-286;"
m57a3,The female character exudes values,Bosnia And Herzegovina,44.144,17.835,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=iA9r13UtR6aE2EidOUBRw000,https://www.ruthenia.ru/folklore/berezkin/m57a3.html,: Preindlsberger-Mrazovic 1905: 54-67;
m57a3,The female character exudes values,"Lithuanians, Estonians",55.3,24,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=MlVALHSK6rlYIodUbZQ00000,https://www.ruthenia.ru/folklore/berezkin/m57a3.html,": Kerbelyte 2021, no. 76: 151-153;"
M57C,The animal defecates with gold,Tajik,37.8228,67.41211,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=de746ac56a1f37bb0a859e52,https://www.ruthenia.ru/folklore/berezkin/m57c.html,
M57C,The animal defecates with gold,"Italians: Central (Toscana, Umbria, Marche, Lazio)",42.78573,12.47168,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=c76c74eeff4ac787523bd0a4,https://www.ruthenia.ru/folklore/berezkin/m57c.html,Keller 1981 (Ticino) : 229-232
M57C,The animal defecates with gold,Kashubians,54.28803,17.06055,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=855b757aabc242504175cb03,https://www.ruthenia.ru/folklore/berezkin/m57c.html,
M57C,The animal defecates with gold,Bashkirs,54,57,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=213a3bfb80225c0e4d6b27e2,https://www.ruthenia.ru/folklore/berezkin/m57c.html,
M57D,"Bay, baton, ATU 563, 564","Greeks (modern), Balkarians",39,23,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1d0750ed1b3062a9c9c7dc82,https://www.ruthenia.ru/folklore/berezkin/m57d.html,"(cf. Schmidt 1877, No. 19 : 114-115)"
M57D,"Bay, baton, ATU 563, 564",Bengali,23,89,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=16d991df9cb530a48f40e845,https://www.ruthenia.ru/folklore/berezkin/m57d.html,"Stokes 1879, No. 7 : 27-34"
M57D,"Bay, baton, ATU 563, 564",Bashkirs,54,57,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=164801a122fcbda86c79fccc,https://www.ruthenia.ru/folklore/berezkin/m57d.html,
M57D,"Bay, baton, ATU 563, 564",Kashubians,54.28803,17.06055,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1188268fb3b94518c57654bf,https://www.ruthenia.ru/folklore/berezkin/m57d.html,
M57D,"Bay, baton, ATU 563, 564","Byelarusians, Belarusians",53.29412,28.7666,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=69ebb70c8f23e59c533214fe,https://www.ruthenia.ru/folklore/berezkin/m57d.html,
M57D,"Bay, baton, ATU 563, 564","Italians: Central (Toscana, Umbria, Marche, Lazio)",42.78573,12.47168,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b9c36440e74c5a115a384945,https://www.ruthenia.ru/folklore/berezkin/m57d.html,Keller 1981 (Ticino) : 229-232
M57D,"Bay, baton, ATU 563, 564",Tajik,37.8228,67.41211,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=7d3d3b5eed6170ebb170da88,https://www.ruthenia.ru/folklore/berezkin/m57d.html,
M57D,"Bay, baton, ATU 563, 564",Uzbek,41.05285,67.61426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a6066ca811acc7b28323f623,https://www.ruthenia.ru/folklore/berezkin/m57d.html,Afzalov et al. 1972 (1) : 76-80
M57d1,Donor Bird,Tajik,37.8228,67.41211,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=d86bf7695558a40fd63ba1da,https://www.ruthenia.ru/folklore/berezkin/m57d1.html,
M57d1,Donor Bird,Uzbek,41.05285,67.61426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=c9617b9599f7b18342d4bd11,https://www.ruthenia.ru/folklore/berezkin/m57d1.html,Afzalov et al. 1972 (1) : 76-80.
M57d1,Donor Bird,"Byelarusians, Belarusians",53.29412,28.7666,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e5e1ef9cc5baa7c1f29f36a6,https://www.ruthenia.ru/folklore/berezkin/m57d1.html,
M57d1,Donor Bird,"Slovakians, Slovaks",48.7,19.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=f2bc2e3ad473e4f719e29414,https://www.ruthenia.ru/folklore/berezkin/m57d1.html,
M57d1,Donor Bird,Bashkirs,54,57,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=a6ad6c71a09dcb67ed5236b1,https://www.ruthenia.ru/folklore/berezkin/m57d1.html,Khusainova 2014 : 62
M58,A trail or bush saves you from the heat,"Maidu, Nisenan, Konkov",39,-121.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2a609501bb0e6856fef79732,https://www.ruthenia.ru/folklore/berezkin/m58.html,
M60a1,The shepherd explains how to cross,"Shan, Ahom, Khampti",22,98,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3y62xtxqa3iwk4ekl5jx24c3,https://www.ruthenia.ru/folklore/berezkin/m60a1.html,"The Rushantsy : Scribe 1954, No. 6:48-54"
M60a2,The imaginary servant licks his heels,"Shan, Ahom, Khampti",22,98,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=4a447327929568e8bb8a3b44,https://www.ruthenia.ru/folklore/berezkin/m60a2.html,
M61,"Incitement to quarrel (by words), K1084, ATU 1577",Bengali,23,89,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5c48ecb989a1aaa638ac97f9,https://www.ruthenia.ru/folklore/berezkin/m61.html,
M62A,Incitement to quarrel (action),"Yoruba; Incl Ife), Nupe, Bini (Edo), Engenni, Chamba, Dakka, Kukuruku",8,4.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=42f2f9a480d072b966a22aaa,https://www.ruthenia.ru/folklore/berezkin/m62a.html,
M63,An enumeration of body members,N/A,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=qrrargx3wmjy4qkfwohimer6,https://www.ruthenia.ru/folklore/berezkin/m63.html,"Sapir 1930, No. 4 (Uintach) : 495-505"
M75,Taken from vultures,Kamayura,-12.5,-54,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5b1d46be89516c32ecfaec39,https://www.ruthenia.ru/folklore/berezkin/m75.html,"Villas Boas, Villas Boas 1973 : 89-93"
M75,Taken from vultures,Seto,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9cbk16qwjoyq3hja3u3gy6nx,https://www.ruthenia.ru/folklore/berezkin/m75.html,Seto : Sandra 2004:192-202.
M75b1,"Marco Rich, ATU 930",Tunisia,34.086,9.656,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6c389c5a5cee366b9c6cb05f,https://www.ruthenia.ru/folklore/berezkin/m75b1.html,
M75b1,"Marco Rich, ATU 930",Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=142b479c19e9c0824aa5b011,https://www.ruthenia.ru/folklore/berezkin/m75b1.html,
M75b3,Trojan horse: victory over enemies,Ancient Greece,37.5,24,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=82f04e06be9f60d041ce4b43,https://www.ruthenia.ru/folklore/berezkin/m75b3.html,Polyb. XII. 4b-c
M75b3,Trojan horse: victory over enemies,Ancient Greece,37.5,24,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=868303b61606fde884226b61,https://www.ruthenia.ru/folklore/berezkin/m75b3.html,Quint. Smyrn. XII-XIII
M75b3,Trojan horse: victory over enemies,Ancient Greece,37.5,24,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=97f4b576ae32009fed039b5e,https://www.ruthenia.ru/folklore/berezkin/m75b3.html,Apollod. Epit. V. 14-21
M75b3,Trojan horse: victory over enemies,"Ancient Italy: Latins, Etruscans, Magna Graecia",42,13.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b3cb468f1ac30ce3fea4c92a,https://www.ruthenia.ru/folklore/berezkin/m75b3.html,
M77,Soiled bed,Khalkhamongols,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=bvlgafl68uk1uwhf7oh4ycca,https://www.ruthenia.ru/folklore/berezkin/m77.html,Khalkha-Mongols : Mikhailov 1967 : 112-115
M77,Soiled bed,North Alaskan Inupiat,68.77683,-160.64844,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5s0whw1mghvtbba088dyenj8,https://www.ruthenia.ru/folklore/berezkin/m77.html,"Northern Alaska Inupiate (Noatak) : Hall 1975, No. EH11:93-95"
M77,Soiled bed,Brahui,29,66,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=dk0cfgvbefdodwbydj5ufb1w,https://www.ruthenia.ru/folklore/berezkin/m77.html,bragui : Bray 1938:83-88.
M78,"Tiny boy, ATU 700",Mongols (Khalkha),45.62102,108.33984,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=49b7f98c7e78df610f80ddd8,https://www.ruthenia.ru/folklore/berezkin/m78.html,
M78A,The tail boy,Mongols (Khalkha),45.62102,108.33984,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=b0a4bd4f5e848f7681a67472,https://www.ruthenia.ru/folklore/berezkin/m78a.html,
M78B,Too many kids,Lucky,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=378f69e7386f0d2582f5a3b4,https://www.ruthenia.ru/folklore/berezkin/m78b.html,
M78F,Substituted embryo,Mongols (Khalkha),45.62102,108.33984,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=vq3qdezyn8thar1mvduqbvfv,https://www.ruthenia.ru/folklore/berezkin/m78f.html,Mongols : Mikhailov 1967 : 112-115
M83B,Whose sleep better? ATU 1626,Uzbek,41.05285,67.61426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=09a994131aaf814bc6b04013,https://www.ruthenia.ru/folklore/berezkin/m83b.html,
M84,"Revived from bones, E32, E33",Georgians,42,44,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=7adf59a616b72b7dcec4ef79,https://www.ruthenia.ru/folklore/berezkin/m84.html,Chikovani 1986 : 69-72
M90,"The snake guesses the material, ATU 857",Georgians,42,44,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6fb1ec9b220add2b2fe550ce,https://www.ruthenia.ru/folklore/berezkin/m90.html,
M90,"The snake guesses the material, ATU 857",Kurds,35,46,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=c1362f5357e248f50b52ff10,https://www.ruthenia.ru/folklore/berezkin/m90.html,
M90a,Marry a guesser,Algerian,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=fdf113bc851e8db40d854bad,https://www.ruthenia.ru/folklore/berezkin/m90a.html,
M90a2,What did the tree grow from?,Kurds,35,46,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=cb431064887610cb326cd34c,https://www.ruthenia.ru/folklore/berezkin/m90a2.html,
M90a3,The tree grew out of a snake,Kurds,35,46,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=0d1cde64aa0d82681fddab9b,https://www.ruthenia.ru/folklore/berezkin/m90a3.html,
M90a5,Golden apples,Finns,61.41354,23.96777,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e0510ca94de82d32a9c09fc8,https://www.ruthenia.ru/folklore/berezkin/m90a5.html,
M90a5,Golden apples,"Slovakians, Slovaks",48.7,19.5,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e29dc8aadd02afa94702ba95,https://www.ruthenia.ru/folklore/berezkin/m90a5.html,
M90a6,Rejuvenating apples,Kabila,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=685f0ba038f2d7a9c6734d7c,https://www.ruthenia.ru/folklore/berezkin/m90a6.html,
M90B,The sun is rising from the west,Kurds,35,46,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=4f422e8aebcf1984821f87b2,https://www.ruthenia.ru/folklore/berezkin/m90b.html,
M91,"Dead twice, ATU 1537","Tiv, Bamum (Bamun), Mungaka (Mgaka, Bali), Beba, Anaguta, Bete (Mbete, Karang), Ekoi, Nyang, Vute (Wute), Jukun, Chamba, Bamileke, Kwotto, Kirri; Denya (Nyang), Kru: Kru Proper, Sapo (Sapã), Grebo, Kran (Krahn, Guere-Krahn; Incl. Putu, Tchien), Bete, Neyo, Wobe, Devoin (Dey), Belle (Kuwaa), Bassa, Sikon, Bia: Anyi, Agni, Baule, Nsema, Tenda (incl Bedik, Basari), Biafada, Nalu, Pajadinka, Badyara (Badiaranke), Akan, Ashanti, Akwapim; Ga (Accra), Kra, Twi (Chwi, Chi), Northern Gur (Oti-Volta): Mamprussi, Dagomba, Dagari (Dagara; Incl Lodaga), Bassari, Mosi, Nankanse, Konkomba, Moba; Ditammari, Nyende, Bulsa (pl Builsa, Bulo), Hausa",7,10,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=59b6d8bb5e482e095a47c2e9,https://www.ruthenia.ru/folklore/berezkin/m91.html,
