Motif Reference,Motif Title,Location / Tradition,Latitude,Longitude,source,berezkin,other_data
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=Dwiyzo7ANjjtW5hFJK5klV94,N/A,
,N/A,Italy,42.982,12.764,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=uqr0WqFE74sV21ETPpT1hi85,N/A,
,N/A,Jamaica,18.122,-77.304,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=lbfr6jaeuPo5gGubPLQDxHQn,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ctfgLFtpNKji8bIMVqRChUUM,N/A,
,N/A,"Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=efnb81nQrWaFd6JKyOOVuOFn,N/A,
,N/A,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=nLaPdLd0YNDR3qoAEC9pGSsN,N/A,
,N/A,"Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ZRPWJxQxLFRqSjMl3whgzwgn,N/A,
,N/A,Denmark (Bornholm),N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=gcTuUhILLWHdWMONQ34moiMX,N/A,
,N/A,Turkey,38.932,35.569,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=Vzx6WK0epRhfdiw4L8zD7ZuQ,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=X2yC5Jnwt43fi8mNW2BtFIzF,N/A,
,N/A,"Japan, Japan, A. B. Mitford",36.767,137.469,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=eyyYYOVdALj9YX1D9iNnL5ps,N/A,
,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=84R7Z0togz3wTepemrSGAtqq,N/A,
,N/A,Nigeria,9.61,8.148,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ptitq0VdpPphoBQaZPwMgnBM,N/A,
,N/A,Shetland Islands,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ZSIBCvZlVe9sx1Zwd7qpmJ0o,N/A,
,N/A,Geoffrey Of Monmouth,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=HEDpfblhep37IVTR2jw97go7,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=l6Kz60pOlEAjX3TuQ3DZavh9,N/A,
,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2Ro4UiqERaGoRRAd3Wd67Zqt,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=X32BKUDSTB0VE3rRTaQvJOIl,N/A,
,N/A,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=NK4TJvCEwqYwOcKMAFXiNNdG,N/A,
,N/A,Graf Froben Christoph Von Zimmern,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=dD3FOQSlyChf3HE2kQR3nPaj,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=z0tqikbDG5dXsRdhXke2KUog,N/A,
,N/A,Turkey,38.932,35.569,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=jS9jPvAcii8tJpwPa7kyesh7,N/A,
,N/A,Denmark,56.001,9.379,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=kKmReiu99hId8CX23LkCHdk8,N/A,
,N/A,"Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=aLRT2SMhmDVbMtDI4h6Q98p0,N/A,
,N/A,Ireland,53,-8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=lmAd0NxjGtr5dYS5xvwfCzFD,N/A,
,N/A,F. Asmus And O. Knoop,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=NeO7Y6HhTQpE2nnYpVsPYEhT,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=qp6ycFVNDmTAPIBKVCtWmW2Q,N/A,
,N/A,Poles,52,21,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3p1W4Zbz8e9ygCOsL8CmsW3p,N/A,
,N/A,Ireland,53,-8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=SROAjgei47OBIOu5FeBNU4KS,N/A,
,N/A,Isle Of Man,54.229,-4.533,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=m3uyOr89SgNP9vlg1EdPDK5a,N/A,
,N/A,Shetland Islands,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8OvyVQXWVLM2FfOx4qwxa8sz,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=OYlpxPwbOjVATugcHuVdJBoQ,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=tEs49Qis5RGLOqkitGeEjDVX,N/A,
,N/A,Native American,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=66meM8v2eaMzbVTrxhGCHAcm,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3RTe6SCdiTunDcbx8iLl80Sx,N/A,
,N/A,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8mweYTDCLDmZs5GdUO5Xtwhs,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=MtmIZFyXLEI4yKDD5cvFtik0,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=Lxluc6gMiC0kO5bPJjYZYRrm,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=YKlnAFU4hjLNzvQ3ZXejgG7J,N/A,
,N/A,Italy,42.982,12.764,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=fwPSQWSmSYckLmARBkC6jrQp,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=OjXxsr7LQ6SemudAcdwud9as,N/A,
,N/A,Wales,52.70169,-3.87158,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=zSOnvZFAUbyhbIKpvvB1aZ5M,N/A,
,N/A,Denmark,56.001,9.379,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=4TUxOkwFdxDaEEyLdOlYBCXA,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=zux41MUcsfTASk6BGcpfJjlp,N/A,
,N/A,Denmark,56.001,9.379,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=7TynQWUcw1KpVqlhRASDVv30,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=79gJDZEqN3DELKzpMj7aezRl,N/A,
,N/A,Hungarians,46.82412,20.79492,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6S6qoP0vEp4mHvI4jZH69IXY,N/A,
,N/A,"Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2fO1A6yz2UlYxwzfit0f1CLk,N/A,
,N/A,Denmark,56.001,9.379,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=59SFrgN24R82Xb7lxDChY2yr,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=xDHZW4yz0eDD8P1cTnPBJ9Cy,N/A,
,N/A,Swedes,59.7741,16.20703,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=szZsGN2BsHNmwhLktbMZDLPB,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=yImy0lqjmHLqhRcoTcAjEiel,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=fwZMQynOAIa06D2o6JE9c5VS,N/A,
,N/A,Italy,42.982,12.764,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1MbPJpXNCYUWV01jCqkrvsHN,N/A,
,N/A,Denmark,56.001,9.379,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=flG3eBdM2Jce0gZuPN7qSK5y,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=yF3l873jFYLSp0RtUXTpsd3K,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=MOgrH8TNyOlPnrehnwWBWQbx,N/A,
,N/A,Luxembourg,49.775,6.103,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=xUBnEYDXO5sX5NxxJ0iRMmKK,N/A,
,N/A,Austria,47.632,13.798,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=NLWGMGffrXLmLtKiyGKoS0Gf,N/A,
,N/A,Scotland,55.95,-3.188,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=L2B5jajwdHk4SJJvVz0DAjvf,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=okZLBDwIuPpBbn5lMq32VO5K,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=zzENeKDxxQxub3uYLB2yNcfJ,N/A,
,N/A,Ireland,53,-8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=gEHF2v7k2ddLvkekqM2STWhU,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=gi1cY0QN1NobifTWUaMuGnFS,N/A,
,N/A,Switzerland,46.737,8.287,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=KgeCdB3lqVM6vfAyd4O0hyPC,N/A,
,N/A,Philippines,15.587,121.822,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=Qmo96gDmIj1ZLVOsydp1Hr4r,N/A,
,N/A,Italy,42.982,12.764,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=fdJCS3qWCMcGzScoJhJG37tO,N/A,
,N/A,"Bulgarians, Balkarians",42.5,25,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=k1sXbi1wHipgtlZJmtrHgPck,N/A,
,N/A,Japan,36.767,137.469,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=Ge9ZtaiY3x1IDWCYPGBUbRob,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=TnjpCLYw1ixyWLjSBhC8SMuZ,N/A,
,N/A,"Japan, William Elliot Griffis",N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=K297UaFnUdoNVD4JMLfBItC1,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=gkNRbhzJeInq4DHQmzhcDoeB,N/A,
,N/A,France,46.94026,2.9248,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=n2RwAGgtMH2VXkNJNfRbWAFG,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8BLdyRrv2ZjaJjOEWrywpTGi,N/A,
,N/A,Sri Lanka,7.697,80.669,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=Nut3TshdjPD3Ofz6zGqjfw2X,N/A,
,N/A,"Germany, Ignaz And Joseph Zingerle",N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=76RxuOGjMSGpSdVnUwVpPtGK,N/A,
,N/A,North Africa,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=DNKSzJljAPpPfj43C39dlXnj,N/A,
,N/A,England,51.30,0.7,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=qLmFb0jlVtECXodvZjB9l3GW,N/A,
,N/A,"Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=0Ji86uShiCNB1ejcPOTz8AAQ,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=EAMKuClmiMzw3wRS9o3vUDut,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=iYW0oh8D1JeifnjZVnerNch7,N/A,
,N/A,Europe,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=U1XVMVUVMx6YzwTEl2VsvsJY,N/A,
,N/A,Ireland,53,-8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=GqQCybmjNdtSShHMV8fMyTrI,N/A,
,N/A,Norway,64.978,16.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=w4phLrFaqLdqNQ1RIVs2ZiN2,N/A,
,N/A,Ireland,53,-8,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=KzipdeC6GP9D3OqE8ytuf6yx,N/A,
,N/A,"Germany, Ignaz And Joseph Zingerle",N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=NxNR96foA7fvO3FrkUzhWDTa,N/A,
,N/A,USA,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=y4Oy5vCFFUdwibxbpuozaO8D,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=lidigcO9SA2L8sb25AYVtMqt,N/A,
,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=pK5s6toMxxc3eJyvmbpECb4c,N/A,
,N/A,Jacob And Wilhelm Grimm,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=kt9jQi30JZrZcGOX6MGzDuQy,N/A,
,N/A,Native America,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=WmpU36tAzJJNMfoJIhyZIPe3,N/A,
,N/A,"Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=r5LX7Je26GmYANmpAQfrEi32,N/A,
,N/A,USA,N/A,N/A,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=86XpgqIjiye1Lgso3jP5FbfS,N/A,
,N/A,Russian Federation,59.039,98.67,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=bbgV7U1KEF2xQpQfP153hRTb,N/A,
,N/A,Austria,47.632,13.798,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=THTSPJoq15FDcmaTAxR39ejg,N/A,
,N/A,France,46.94026,2.9248,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=Qt7hu4RzTIjwEjjgbhI51kWF,N/A,
,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1xe2lwlmx3cf1g0o3lj7de0y,N/A,
,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=l6ebdiowod73ls1bt2kfdaei,N/A,
- Book: 1 Hymn: 129,N/A,"Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=mrfqtypnzev91fzfahpxjcaj,N/A,
- Book: 3 Hymn: 9,N/A,"Indian Literary Tradition (Vedic, Brahman, Purana, Indian Buddhism, Hinduism, Ramayana, Mahabharata, Panchtantra, Jatakas); Iconography Of Hindu Temples",25.56227,83.08594,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=0yr0rzdtcibthijc99kw88by,N/A,
1,N/A,Netherlands,52.134,5.554,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ApAkcP520k4HM0YwevdKfISk,N/A,http://www.verhalenbank.nl/items/show/50817
1,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=bx4amtr3cb6n81n6v3o13nrr,N/A,https://www.crecganford.com
1,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=mdpotzr4omwvakw9xg5a7zw9,N/A,
1,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=42686p7kffr9kmr43gmazuhg,N/A,https://www.crecganford.com
1,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=aazzqlfb7dxif1ej587sf9rt,N/A,https://www.crecganford.com
1,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=rwafxwcdanwlli03b5sy5xj8,N/A,
1,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ps6iqou4uuhfczgnfmhypgxc,N/A,
2,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=lgs7i95qybt6l5n6unerpvfp,N/A,
2,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=r1pibteeyby5g4hqjmda7cnl,N/A,https://www.crecganford.com
2,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=2pkh7165joaioyo5ooao0w9p,N/A,https://www.crecganford.com
2,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=bio7nr2tkj6fvl6nos32e028,N/A,https://www.crecganford.com
2,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=674yjme57276kwf9gg26bajj,N/A,
2,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=wuaenm7047icmbt9c7q1ldom,N/A,https://www.crecganford.com
3,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ayvrvcwijc9aaktdizafo0xk,N/A,https://www.crecganford.com
3,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=invtctr6p5bh313ely7qkmai,N/A,https://www.crecganford.com
3,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=hbu9v0bp2xsq8v32e7sm9uav,N/A,https://www.crecganford.com
3,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=0z2yju88l4w8r95yyee1wnip,N/A,
3,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=n4f33zn7d9i76vases695pqm,N/A,https://www.crecganford.com
3,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=o08jkio1xtrb8dwzhz0evw4g,N/A,https://www.crecganford.com
3,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=jmq189jm5zpb3886a8nou4t9,N/A,
3,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6ha94zksjghfnm6zfulzdrf0,N/A,
4,N/A,Germany,51.083,10.426,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=yPwBElCzIcQ31KJ2Fw96VXH4,N/A,xmlfiles/eng/trans-705.xml
4,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=q056hpjgz75zv4ybht7kgehg,N/A,https://www.crecganford.com
4,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=u327tvuuk94p10r8k7flra4e,N/A,
4,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=5iur48w7wczxkwvqodvxgqcv,N/A,
4,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=m81jvder7kx4ylhgx8s9sr6i,N/A,https://www.crecganford.com
4,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=n15w81z8da7r8fj6nns6ambp,N/A,
4,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=nzj2edx2hm3x68hbfb20htxl,N/A,https://www.crecganford.com
4,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=kt6i1ugy2btijdcshcxnlk11,N/A,https://www.crecganford.com
4,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=452rih09m0h90x4dzsubmjoj,N/A,https://www.crecganford.com
5,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=vvgwy524hn2kbzyxf6r2vjif,N/A,
5,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6pnfk0pzcf6s6vgm980nnc80,N/A,
5,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8jqvmjqsu6q7lht8dzru8ai0,N/A,
5,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=6tlkmskqwv3pvcsac37pwoth,N/A,https://www.crecganford.com
6,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=lgcaxribzwzamxwn9ot8hshr,N/A,https://www.crecganford.com
6,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=456xftxpss1onlm7eo3t6zc3,N/A,
6,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=e1zbr3uncudkqoqavpmpf3r4,N/A,
6,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=hq3j87y142fn9vblmbr738qy,N/A,https://www.crecganford.com
6,N/A,"Arabs Of Levant (Syria, Palestine, Lebanon, Jordan); Bedouins Of Sinai",31.74312,36.10547,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=73esswrytc7fgc627vw5h3pd,N/A,http://www.gutenberg.org/ebooks/10
6,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=mv4jc65klp7unw1ct5qa1l28,N/A,https://www.crecganford.com
6,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=l2bvkssnkox358xoxjxq79ta,N/A,
7,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=h2gresuyl7i59t5aa2mxscq3,N/A,https://www.crecganford.com
7,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=l73mnxjxs1ksofukc3f9r8mb,N/A,https://www.crecganford.com
7,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=leru3c55fgk7ehru04glyx8f,N/A,https://www.crecganford.com
7,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=z5b8d3fjv1d5edb9ar5qc5kn,N/A,https://www.crecganford.com
7,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=notoq5fs1t6wzkquf38hgrvs,N/A,
7,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=p00y5h84hnp8hmb0h8y4g4ph,N/A,https://www.crecganford.com
7,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=byjd55hz8mlilnk88qmq42kh,N/A,
8,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=udujwajcmr9xzvefpfiodmhj,N/A,https://www.crecganford.com
8,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=vynk7onkcds0p5rw7c19asl2,N/A,https://www.crecganford.com
8,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=hfp09v8dhfnr4b39r84kfauo,N/A,
8,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=9jnqiesro6f4mbcniudyxjc8,N/A,
8,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=8w7w73w3d9w11m739vpa1eyh,N/A,https://www.crecganford.com
8,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=vq09mueujvcail939asvpiuf,N/A,https://www.crecganford.com
8,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=gukwzd10aqk87l16w0mtea77,N/A,
8,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=39xvmg3k8q2iqv9pjn1wt0bp,N/A,https://www.crecganford.com
9,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=o6v19vu46gobfhu75bhcywhm,N/A,
9,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=1mhi5o57tkcyiriznysrv7cz,N/A,https://www.crecganford.com
9,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=pjnnogziw11qzql2ije2cgox,N/A,https://www.crecganford.com
9,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ol4l0fyov03m3h96gqn1ld7v,N/A,https://www.crecganford.com
9,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=3hre5p393mwi1ev9hj06h0d4,N/A,https://www.crecganford.com
9,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=wuiilmks9idlcpinw4inpfbd,N/A,
9,N/A,Greece,39.42,23.11,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=av83d5oog5ju22ijqfir0nsj,N/A,
9,N/A,Icelanders,64.5,-20,https://www.folkloredatabase.com/db_index.php?pl=db_read_story&guid=ifx0ahgx37v6puewe4lfv8ge,N/A,https://www.crecganford.com
